Token,ID,Frequency,embVal000,embVal001,embVal002,embVal003,embVal004,embVal005,embVal006,embVal007
after,143566,6,-0.03881329111754894,0.05205312588562568,0.00854276679456234,0.0503620949263374,-0.020903931309779484,-0.04489139964183172,-0.06077175090710322,0.002885677541295687
return,295,727,0.02716102836711798,0.04302480956539512,-0.03413476294372231,0.021997672913130373,-0.04000103384896647,-0.028456464991904795,0.02316758138476871,-0.005286780651658773
Hatherley,123659,9,-0.04260089294984937,0.01630879717413336,-0.0024575984571129084,0.05054091103374958,-0.004964728839695454,-0.03323562676087022,-0.01565202884376049,-0.01179760368540883
Farm,1440,2625,0.030466936761513352,-0.002071681898087263,0.052088257973082364,0.010223137447610497,0.017516930704005063,0.04880026518367231,0.003329278202727437,-0.024670032726135105
On,586,406,0.0164471419993788,0.0009716341155581176,-0.03298928850563243,-0.05159435933455825,0.002090680500259623,-0.03339371076435782,-0.07573409407632425,0.014174872543662786
inspector,401,221,-0.02315239026211202,0.03292246977798641,0.04917080409359187,0.03945066640153527,0.0012858023401349783,0.04776727955322713,0.07649903351557441,0.05910424189642072
constabulary,29615,164,0.005206176079809666,0.02586895669810474,0.0002889086026698351,0.008939929539337754,-0.0023138755786931142,-0.004186593811027706,-0.04433953121770173,0.01193855027668178
informing,385,186,-0.013190866098739207,0.025012644939124584,0.020013580797240138,0.024574239796493202,0.014856940091704018,0.005932824278715998,-0.006620252097491175,0.017130019259639084
him,29677,8,0.01352699069927136,-0.024275058492397267,0.03498437845458587,-0.05049850124244889,0.022900793080528576,0.04282710328698158,-0.00903402470673124,-0.0006433968665078282
was,35563,507,-0.03449278650805354,-0.02030525845475495,-0.029272557934746146,0.024422066286206245,0.03043756727129221,-0.03034798987209797,-0.004223620519042015,-0.012396407313644886
prisoner,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
remarked,9844,1395,0.010618997039273381,-0.005130865843966603,0.009100858122110367,-0.032387995335739106,0.02488476177677512,0.008211796404793859,-0.00029213656671345234,0.04185880039585754
surprised,258,1815,0.012971308315172791,-0.02181706513511017,0.035081911366432905,0.024125780968461186,0.03578882059082389,0.04804755822988227,0.02972874860279262,0.00018271640874445438
hear,33322,108,0.0008077804086497054,-0.04536489612655714,0.018278306757565588,-0.005081936484202743,0.044487456092610955,0.0036574999685399234,0.07368180830962956,0.0009330349275842309
more,2878,677,-0.0013452601851895452,-0.04123422969132662,-0.014591344101063441,-0.03773976629599929,-0.012819982424844056,0.01773936560493894,0.02549658465432003,0.0219178874976933
deserts,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
This,32499,15,0.05924926341200868,0.016703376624112327,-0.06335506339867909,-0.011830296056965986,-0.0386793768654267,-0.033737825540204845,-0.032976877448769905,0.016238422753910225
had,30,738,-0.004140342818573117,-0.01591259680571966,-0.024502282962203026,-0.006290457444265485,0.02883562896749936,-0.05962250131415203,-0.031246515456587076,-0.02555117756128311
natural,40,3027,0.022168292198330164,-0.0020192273368593305,-0.0030753177125006914,-0.003559498640242964,-0.025643044093158096,-0.0003215185133740306,0.03974314387596678,0.02865039391326718
effect,45616,170,0.06571205495856702,0.005974945146590471,-0.00014071126497583464,0.07099601905792952,-0.03356677561532706,0.005923678632825613,0.02282173926869291,0.01912081055343151
removing,2878,677,-0.0013452601851895452,-0.04123422969132662,-0.014591344101063441,-0.03773976629599929,-0.012819982424844056,0.01773936560493894,0.02549658465432003,0.0219178874976933
any,289,453,0.023974482086487114,0.012856807588832453,-0.034188209276180714,0.050418579106917605,0.00421308702789247,-0.024764432106167078,-0.010748419910669327,-0.004806591430678964
traces,427,2826,0.006842879578471184,0.008259879657998681,-0.03377328591886908,0.013235102080216166,-0.029267075355164707,-0.016986319504212588,-0.011966070829657838,-0.0012610742123797536
doubt,26355,825,0.007259985082782805,0.010744495259132236,-0.007803418498951942,0.022949250182136893,-0.018203201179858297,0.012923523725476116,0.08600151882274076,0.04364182008430362
might,97236,9,-0.0016208419886728127,-0.04629725209088065,-0.023766783764585853,0.002124963328242302,0.02369768125936389,-0.018100925410787266,0.013109764937932292,-0.0645267372019589
remained,63006,6,0.0666104843840003,-0.0310176070779562,0.018500031903386116,-0.0895741325803101,0.07833319995552301,0.012261128053069115,-0.021626110654324293,0.02441982924938202
minds,3206,423,-0.016092405188828707,0.023125887986680027,0.03247795708011836,0.0025820741429924965,0.028143835719674826,0.008044961490668356,-0.00947198097128421,-0.0035094867926090956
coroners,299,80,0.024644436896778643,-0.027525569690624252,-0.009914778638631105,-0.022058229194954038,0.013232892786618322,0.017384027363732457,0.001737417420372367,-0.05136804888024926
jury,2695,71,0.05186501354910433,-0.01106713351327926,-0.014951234275940806,-0.023902315413579345,-0.011963633121922612,0.0038868008414283395,0.06263399589806795,-0.03121295024175197
confession,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
ejaculated,35662,107,-0.05301494829473086,0.014539959433022887,-0.010669121984392405,0.003701469220686704,0.010900802444666624,-0.03248337178956717,-0.007902330253273249,0.01730198663426563
No,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
for,1134,104,0.07476334692910314,0.031051441590534523,0.010386029374785721,0.03311972820665687,-0.06553154462017119,0.019525342620909214,-0.015268748393282294,0.0396197154186666
followed,73,34,0.009950330946594477,-3.8648140616714954e-05,0.013524111593142152,0.007079370960127562,0.003351967316120863,-0.0058611719869077206,-0.06989580951631069,-0.009979054797440767
protestation,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
innocence,510,30,0.05467049651945542,0.04630997324628489,-0.018908004808638777,-0.006626238913408348,-0.07800847005065796,0.010750639418672239,-0.026582608930766582,0.02875409142247268
Coming,14116,1647,-0.018823842518031597,0.009879649616777897,0.021710542147047818,0.04729862467502244,0.012934665195643902,-0.004836976120714098,0.019499209942296147,-0.021118866512551904
top,529,46,-0.01789928472135216,0.02059663546970114,-0.0012568820384331048,0.044066956266760826,-0.0015726570272818208,0.0021953603718429804,0.026558399142231792,-0.016088324831798673
damning,44944,58,-0.03804290178231895,0.004535240237601101,-0.024517332087270916,-0.004097706754691899,0.021275336854159832,-0.046055598999373615,-0.02786044147796929,0.004045257926918566
series,17048,25,-0.038924878263579946,0.008932919374534063,-0.018433450122496912,0.009307968962405409,-0.005778014659881592,-0.03198324968772275,-0.014876883651595563,0.006419763900339603
events,273,1208,0.028946203994564712,0.0261498586187372,-0.045181444846093655,0.0650489964755252,-0.03267044317908585,-0.0398001535795629,-0.04081850219517946,-0.06274642399512231
least,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
most,50019,8,0.015015618555480614,-0.05351947946473956,-0.0035967123694717884,0.010224753408692777,-0.001966567477211356,0.033844024408608675,0.03716503246687353,-0.062206323113059625
suspicious,40,3027,0.022168292198330164,-0.0020192273368593305,-0.0030753177125006914,-0.003559498640242964,-0.025643044093158096,-0.0003215185133740306,0.03974314387596678,0.02865039391326718
remark,79275,100,0.03960305679356679,-0.0031299556721933186,0.031040262547321618,-0.008375985780730844,0.017689396627247334,-0.004122290876694024,0.015337471617385745,-0.010474204595084302
contrary,79438,2,-0.008537961170077324,0.10039687901735306,0.006911196280270815,-0.06318739801645279,-0.06998427212238312,0.09663870930671692,-0.007986178621649742,0.019530050456523895
said,18009,89,-0.026492631528526545,-0.011903798556886613,0.011899858887773007,-0.00703936314675957,0.020132613310124725,0.006032655946910381,-0.0023028840078040957,-0.029553261814726284
Holmes,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
brightest,65,215,-0.06497359939385206,-0.03486682818765985,-0.06102386408019811,-0.011033954098820686,0.05828655289951712,-0.0382098569534719,0.0007787221111357212,-0.056729916475887876
rift,1935,37,-0.028315077652223408,0.047573657357133925,-0.0618994910037145,0.025331475539132953,-0.022915131179615855,-0.06319029023870826,0.0055239840294234455,0.02667340449988842
can,54031,68,-0.019370342139154673,0.062227328307926655,-0.03697826620191336,0.004365293774753809,-0.026482995715923607,-0.05601132893934846,-0.048675650148652494,0.01576354680582881
present,295,727,0.02716102836711798,0.04302480956539512,-0.03413476294372231,0.021997672913130373,-0.04000103384896647,-0.028456464991904795,0.02316758138476871,-0.005286780651658773
see,1156,225,-0.02329128683777526,-0.008608702337369323,-0.016808317275717854,-0.012957609724253416,0.004918544844258577,-0.008078906568698585,0.03874831134453416,-0.017586546309757978
clouds,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
However,427,2826,0.006842879578471184,0.008259879657998681,-0.03377328591886908,0.013235102080216166,-0.029267075355164707,-0.016986319504212588,-0.011966070829657838,-0.0012610742123797536
innocent,111049,18,-0.027693382153908413,0.008243929749975601,-0.033484797924757004,-0.016316824903090794,-0.023652101556460064,-0.015526096026102701,-0.05641438812017441,-0.018321416651209194
absolute,11175,1,0.08661600202322006,-0.07805243879556656,-0.03039066307246685,0.018362462520599365,0.0913669690489769,-0.04716404527425766,0.02734844945371151,-0.08173392713069916
imbecile,366,198,-0.058630636893212795,0.03446276634349488,0.016585692297667265,0.008528406477125827,-0.032709418796002865,0.001432015560567379,-0.039610398933291435,0.001784981694072485
circumstances,50663,20,-0.07602960197255015,-0.011528615170391276,-0.005890996661037207,-0.0392775540240109,0.0808180570602417,-0.03004007926210761,-0.09155712637584656,0.005868522799573839
black,26334,111,-0.053850770695135,-0.017641677986830473,0.0021495905239135027,-0.015577950340230018,0.022810685371950967,0.03309064636414405,0.019050731556490064,0.03050507721491158
against,1464,668,0.005740212160162628,-0.022492235410027206,0.020280440105125308,-0.004063871456310153,-0.024216774210799485,0.009624297847039998,0.02539377030916512,-0.003634291351772845
Had,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
appeared,120938,462,-0.026523966807872057,-0.03278059425065294,0.004503323638346046,0.011019645498890895,0.03960761850612471,0.021434381982544437,0.041123037692159414,-0.008598565153079107
own,82,740,0.01873342541512102,0.035183371779567096,0.022948487574467435,-0.005510814575245604,-0.08173506148159504,0.025108211673796177,0.008610673248767853,0.044593572965823114
feigned,432,59,-0.007079126313328743,-0.02324910892639309,0.006763739977031946,0.006395148258889094,0.07435745443217456,-0.031743346247822046,-0.07344840373843908,-0.06401024688966572
indignation,288,787,-0.033794150687754154,0.052349517922266386,0.04011797532439232,0.04417505819583312,-0.02460168593097478,-0.009536337456665933,0.012763969418301713,0.03878670837730169
should,259,143,0.004934668424539268,-0.01880345365498215,-0.04159219516441226,-0.012554525543237105,0.011945600854232907,-0.04161783237941563,-0.0015685808612033725,-0.024478356121107936
looked,259,143,0.004934668424539268,-0.01880345365498215,-0.04159219516441226,-0.012554525543237105,0.011945600854232907,-0.04161783237941563,-0.0015685808612033725,-0.024478356121107936
highly,3232,10,-0.009381312504410743,-0.005969464592635631,0.000890613067895174,-0.04841521549969911,-0.009095201850868762,-0.003067316208034754,-3.3235549926757814e-05,0.0242626772262156
because,8431,101,-0.056611568201333284,-0.013076364528387785,-0.006618043873459101,-0.013419935014098883,0.014590443926863372,0.003875871072523296,0.009106997051276267,-0.03849449451081455
surprise,42249,54,0.018403767986455932,0.009203799651004374,0.0015058376593515277,-0.032287506124703214,-0.017563917572260834,-0.006064621265977621,-0.04004830145277083,-0.0012463271850720048
anger,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
under,79,226,-0.0006745979189872742,-0.007961430586874485,-0.01135749975219369,0.005532719194889069,-0.011738744331523776,0.02834137750323862,0.01473321858793497,-0.05455613718368113
appear,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
best,128330,125,-0.020522809332760517,-0.0009558531455695629,0.042002203641459346,-0.0022217181976884604,0.023936237557791173,0.024420275818556547,0.04276792472228408,0.05617012060247362
policy,302,141,-0.01546625408809632,0.012522804085165262,-0.02772354008629918,-0.04984835331561044,-0.033370151882991195,-0.03498912666691467,-0.06519717641640455,-0.00716073892544955
scheming,83834,24,0.04525926522910595,-0.007185580674558878,0.020776323624886572,-0.015287845395505428,0.030162976123392582,-0.006262122420594096,0.03304680623114109,0.005140251712873578
His,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
